STT,doi/PMID,Abstract/Introduction,Journal type,experiment,model,relation ,display_relation,x_name ,x_type ,y_name,y_type,note,expert opinion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,40257496,Introduction (khổ cuối),research,,cell line,phenotype_protein,,NPC1,protein/gene,cholesterol trafficking,phenotype,"""Our central hypothesis proposes that NPC1-mediated cholesterol trafficking is essential for maintaining the pluripotency of TCs""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,40257496,Introduction (khổ cuối),research,,cell line,disease_phenotype_positive,biomarker,Niemann–Pick Disease Type C ,disease,lysosomal lipid accumulation,phenotype,"""...NPC1 deficiency disrupts this process by causing lysosomal lipid accumulation""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,40257496,Introduction (khổ cuối),research,,cell line,disease_phenotype_positive,biomarker,Niemann–Pick Disease Type C ,disease,impairing tissue regeneration mechanisms,phenotype,"""...NPC1 deficiency disrupts this process by causing lysosomal lipid accumulation, thereby impairing tissue regeneration mecha-
nisms.""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,,,review,,,,,,,,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,40301465,Abstract,original article,,cell line, bioprocess_protein,,NPC1,protein/gene,lipid transport,biological_process,"""ApoE’s normal function in lipid transport is known... inhibiting the endo-lysosomal cholesterol transporter NPC1.""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,40301465,Abstract,original article,,cell line,exposure_phenotype,,NPC1 inhibitor,exposure,4-fold cholesterol accumulation,phenotype,"In human fibroblasts and astrocytes,
NPC1 inhibition caused a 4-fold cholesterol accumulation and mis-localization with altered cholesterol
sensing and increased synthesis of cholesterol and triglycerides",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,40301465,Abstract,original article,,cell line,exposure_phenotype,,NPC1 inhibitor,exposure,cholesterol mis-localization,phenotype,"In human fibroblasts and astrocytes,
NPC1 inhibition caused a 4-fold cholesterol accumulation and mis-localization with altered cholesterol
sensing and increased synthesis of cholesterol and triglycerides",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,40301465,Abstract,original article,,cell line,exposure_phenotype,,NPC1 inhibitor,exposure,altered cholesterol sensing,phenotype,"In human fibroblasts and astrocytes,
NPC1 inhibition caused a 4-fold cholesterol accumulation and mis-localization with altered cholesterol
sensing and increased synthesis of cholesterol and triglycerides",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,40301465,Abstract,original article,,cell line,exposure_phenotype,,NPC1 inhibitor,exposure,increased synthesis of cholesterol,phenotype,"In human fibroblasts and astrocytes,
NPC1 inhibition caused a 4-fold cholesterol accumulation and mis-localization with altered cholesterol
sensing and increased synthesis of cholesterol and triglycerides",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,40301465,Abstract,original article,,cell line,exposure_phenotype,,NPC1 inhibitor,exposure,increased synthesis of  triglycerides,phenotype,"In human fibroblasts and astrocytes,
NPC1 inhibition caused a 4-fold cholesterol accumulation and mis-localization with altered cholesterol
sensing and increased synthesis of cholesterol and triglycerides",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,40301465,Abstract,original article,,cell line,exposure_phenotype,,NPC1 inhibitor,exposure,increased total Amyloid Precursor Protein ,phenotype,"""NPC1 inhibition caused...Total APP, APP C-terminal fragments (CTF) and BACE1 levels increased 3-fold.""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,40301465,Abstract,original article,,cell line,exposure_phenotype,,NPC1 inhibitor,exposure,increased APP C-terminal fragments ,phenotype,"""NPC1 inhibition caused...Total APP, APP C-terminal fragments (CTF) and BACE1 levels increased 3-fold.""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,40301465,Abstract,original article,,cell line,exposure_phenotype,,NPC1 inhibitor,exposure,BACE1 levels increased 3-fold,phenotype,NPC1 inhibition caused...BACE1 levels increased 3-fold,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,40301465,Abstract,original article,,cell line,anatomy_protein_present,,fibroblast,anatomy, APP C-terminal fragments,protein/gene,"""Remarkably, the intracellular neutral lipids co-localized with APP and APP C-terminal fragments.""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,40301465,Abstract,original article,,cell line,anatomy_protein_present,,fibroblast,anatomy,APP,protein/gene,"""Remarkably, the intracellular neutral lipids co-localized with APP and APP C-terminal fragments.""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,40301465,Abstract,original article,,cell line,anatomy_protein_present,,astrocyte,anatomy, APP C-terminal fragments,protein/gene,"""Remarkably, the intracellular neutral lipids co-localized with APP and APP C-terminal fragments.""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,40301465,Abstract,original article,,cell line,anatomy_protein_present,,astrocyte,anatomy,APP,protein/gene,"""Remarkably, the intracellular neutral lipids co-localized with APP and APP C-terminal fragments.""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,40301465,Abstract,original article,,cell line,anatomy_protein_present,,fibroblast,anatomy,intracellular neutral lipids,lipid,"""Remarkably, the intracellular neutral lipids co-localized with APP and APP C-terminal fragments.""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,40301465,Abstract,original article,,cell line,anatomy_protein_present,,astrocyte,anatomy,intracellular neutral lipids,lipid,"""Remarkably, the intracellular neutral lipids co-localized with APP and APP C-terminal fragments.""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,40301465,Abstract,original article,,cell line,drug_protein,target,ApoE4 comined with a synthetic lipopeptide,drug,ApoE4,protein/gene,"""ApoE4 combined with a synthetic lipopeptide""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,40301465,Abstract,original article,,cell line,drug_effect,,ApoE4 comined with a synthetic lipopeptide,drug,lipidated ApoE4 particles,phenotype,"synthetic lipopeptide, which increased the proportion of large
lipidated ApoE4 particles",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,40301465,Abstract,original article,,cell line,drug_effect,,ApoE4 combined with a synthetic lipopeptide,drug,Corrected cholesterol accumulation,phenotype,"synthetic lipopeptide, which increased the proportion of large
lipidated ApoE4 particles, corrected these abnormalities",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,40301465,Abstract,original article,,cell line,drug_effect,,ApoE4 combined with a synthetic lipopeptide,drug,Corrected cholesterol localization,phenotype,"synthetic lipopeptide, which increased the proportion of large
lipidated ApoE4 particles, corrected these abnormalities",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,40301465,Abstract,original article,,cell line,drug_effect,,ApoE4 combined with a synthetic lipopeptide,drug,Restored cholesterol sensing,phenotype,"synthetic lipopeptide, which increased the proportion of large
lipidated ApoE4 particles, corrected these abnormalities",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,40301465,Abstract,original article,,cell line,drug_effect,,ApoE4 combined with a synthetic lipopeptide,drug,Normalized cholesterol synthesis,phenotype,"synthetic lipopeptide, which increased the proportion of large
lipidated ApoE4 particles, corrected these abnormalities",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,40301465,Abstract,original article,,cell line,drug_effect,,ApoE4 combined with a synthetic lipopeptide,drug,Corrected cholesterol accumulation,phenotype,"synthetic lipopeptide, which increased the proportion of large
lipidated ApoE4 particles, corrected these abnormalities",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,40301465,Abstract,original article,,cell line,drug_effect,,ApoE4 combined with a synthetic lipopeptide,drug,Normalized triglyceride synthesis,phenotype,"synthetic lipopeptide, which increased the proportion of large
lipidated ApoE4 particles, corrected these abnormalities",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,40301465,Abstract,original article,,cell line,drug_effect,,ApoE4 combined with a synthetic lipopeptide,drug,Normalized triglyceride synthesis,phenotype,"synthetic lipopeptide, which increased the proportion of large
lipidated ApoE4 particles, corrected these abnormalities",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,40301465,Abstract,original article,,cell line,drug_effect,,ApoE4 combined with a synthetic lipopeptide,drug,Normalized total APP levels,phenotype,"synthetic lipopeptide, which increased the proportion of large
lipidated ApoE4 particles, corrected these abnormalities",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,40301465,Abstract,original article,,cell line,drug_effect,,ApoE4 combined with a synthetic lipopeptide,drug,Normalized APP C-terminal fragments,phenotype,"synthetic lipopeptide, which increased the proportion of large
lipidated ApoE4 particles, corrected these abnormalities",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,40301465,Abstract,original article,,cell line,drug_effect,,ApoE4 combined with a synthetic lipopeptide,drug,Normalized BACE1 levels,phenotype,"synthetic lipopeptide, which increased the proportion of large
lipidated ApoE4 particles, corrected these abnormalities",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,40301465,Introduction (khổ cuối),original article,in vitro,cell line,phenotype_phenotype,,Reduced ApoE4 cholesterol efflux,protein/gene,cell phenotypic changes,phenotype,"Reduced ApoE4 cholesterol efflux and associated cellular functions relative to equimolar doses of ApoE2 and ApoE3
was associated with cell phenotypic changes and cell death",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,40301465,Introduction (khổ cuối),original article,in vitro,cell line,phenotype_protein,,Reduced ApoE4 cholesterol efflux,protein/gene,cell death,phenotype,"Reduced ApoE4 cholesterol efflux and associated cellular functions relative to equimolar doses of ApoE2 and ApoE3
was associated with cell phenotypic changes and cell death",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,40301465,Introduction (khổ cuối),original article,in vitro,cell line,drug_protein,target,amphipathic peptide,drug,ApoE4,protein/gene,"In a proof of
concept study in vitro using an amphipathic peptide combined with ApoE4 supplementation",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,40301465,Introduction (khổ cuối),original article,in vitro,cell line,drug_bioprocess,,amphipathic peptide,drug,improved cholesterol efflux,biological_process,"In a proof of
concept study in vitro using an amphipathic peptide combined with ApoE4 supplementation, ApoE4 function
improved cholesterol efflux",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,40301465,Introduction (khổ cuối),original article,in vitro,cell line,drug_bioprocess,,amphipathic peptide,drug,rescued all phenotypic changes ,biological_process,"In a proof of
concept study in vitro using an amphipathic peptide combined with ApoE4 supplementation, ApoE4 function
improved cholesterol efflux and rescued all phenotypic changes",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,,,review,,,,,,,,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,40333988,Abstract,research,,human,disease_phenotype_positive,,lysosomal storage disorders ,disease,neurodegeneration,phenotype,Neurodegeneration is a devastating manifestation in most lysosomal storage disorders (LSDs).,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,40333988,Abstract,research,,human, bioprocess_protein,,lysosomal cholesterol egress,biological_process,NPC1,protein/gene,"We report that Niemann-Pick C1 (NPC1), a polytopic membrane protein mediating lysosomal cholesterol egress, requires dynamic S-palmitoylation for trafficking to the lysosome.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,40333988,Abstract,research,in vitro,mice,cellcomp_protein,,lysosome,cellular_component,NPC1,protein/gene,"We report that Niemann-Pick C1 (NPC1), a polytopic membrane protein mediating lysosomal cholesterol egress, requires dynamic S-palmitoylation for trafficking to the lysosome.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,40333988,Abstract,research,in vitro,mice,protein_protein,,palmitoyl-protein thioesterase-1,protein/gene,NPC1,protein/gene,"In Cln1−/− mice, Ppt1 deficiency misroutes NPC1-dysregulating lysosomal cholesterol homeostasis.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,40333988,Abstract,research,in vitro,mice, bioprocess_protein,,lysosomal cholesterol homeostasis,biological_process,NPC1,protein/gene,"In Cln1−/− mice, Ppt1 deficiency misroutes NPC1-dysregulating lysosomal cholesterol homeostasis.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,40333988,Abstract,research,in vitro,mice,protein_protein,,oxysterol-binding protein ,protein/gene,mTORC1,protein/gene,"Along with this defect, increased oxysterol-binding protein (OSBP) promotes cholesterol-mediated activation of mechanistic target of rapamycin C1 (mTORC1), which inhibits autophagy contributing to neurodegeneration.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,40333988,Abstract,research,in vitro,mice, bioprocess_protein,,autophagy,biological_process,mTORC1,protein/gene,"Along with this defect, increased oxysterol-binding protein (OSBP) promotes cholesterol-mediated activation of mechanistic target of rapamycin C1 (mTORC1), which inhibits autophagy contributing to neurodegeneration.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,40333988,Abstract,research,in vitro,mice,bioprocess_phenotype,,autophagy,biological_process,neurodegeneration,phenotype,"Along with this defect, increased oxysterol-binding protein (OSBP) promotes cholesterol-mediated activation of mechanistic target of rapamycin C1 (mTORC1), which inhibits autophagy contributing to neurodegeneration.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,40333988,Introduction (khổ cuối),research,in vivo,mice,protein_protein,,Ppt1,protein/gene,NPC1,protein/gene,"In this study, we demonstrate that Ppt1 deficiency misroutes NPC1 protein from its normal location on lysosomal membrane.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,40333988,Introduction (khổ cuối),research,,mice,cellcomp_protein,,lysosomal membrane,cellular_component,NPC1,protein/gene,"In this study, we demonstrate that Ppt1 deficiency misroutes NPC1 protein from its normal location on lysosomal membrane.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,40333988,Introduction (khổ cuối),research,in vivo,mice, bioprocess_protein,,lysosomal cholesterol homeostasis,biological_process,NPC1,protein/gene,"In this study, we demonstrate that Ppt1 deficiency misroutes NPC1 protein from its normal location on lysosomal membrane. This defect impairs lysosomal cholesterol homeostasis in Cln1−/− mice",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,40333988,Introduction (khổ cuối),research,in vivo,mice,protein_protein,,oxysterol-binding protein ,protein/gene,mTORC1,protein/gene,"Along with this defect, the increased level of oxysterol-binding protein (OSBP) causes cholesterol-mediated hyperactivation of mechanistic target of rapamycin complex 1 (mTORC1) kinase, which suppresses autophagy contributing to neurodegeneration in CLN1 disease.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,40333988,Introduction (khổ cuối),research,in vivo,mice, bioprocess_protein,,"	
autophagy",biological_process,mTORC1,protein/gene,"Along with this defect, the increased level of oxysterol-binding protein (OSBP) causes cholesterol-mediated hyperactivation of mechanistic target of rapamycin complex 1 (mTORC1) kinase, which suppresses autophagy contributing to neurodegeneration in CLN1 disease.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,40333988,Introduction (khổ cuối),research,in vivo,mice,bioprocess_phenotype,,autophagy,biological_process,neurodegeneration,phenotype,"Along with this defect, the increased level of oxysterol-binding protein (OSBP) causes cholesterol-mediated hyperactivation of mechanistic target of rapamycin complex 1 (mTORC1) kinase, which suppresses autophagy contributing to neurodegeneration in CLN1 disease.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,40333988,Introduction (khổ cuối),research,in vivo,mice,disease_phenotype_positive,,CLN1 disease,disease,neurodegeneration,phenotype,"Along with this defect, the increased level of oxysterol-binding protein (OSBP) causes cholesterol-mediated hyperactivation of mechanistic target of rapamycin complex 1 (mTORC1) kinase, which suppresses autophagy contributing to neurodegeneration in CLN1 disease.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,40333988,Introduction (khổ cuối),research,in vivo,mice,,,neuropathology,pathology,oxysterol-binding protein,protein/gene,Pharmacological inhibition of OSBP ameliorates neuropathology in Cln1−/− mice.,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,,,,,,,,,,,,,LẠC ĐỀ-- BỎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,,,review,,,,,,,,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,40427492,Abstract,original article,,human,disease_phenotype_positive,,Lysosomal storage diseases ,disease,c-Abl activation,biological_process,Our findings identify c-Abl activation (p-c-Abl) as a common pathogenic mechanism in these disorders,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,40427492,Abstract,original article,,human,disease_phenotype_positive,,Niemann-Pick type C ,disease,c-Abl activation,biological_process,Our findings identify c-Abl activation (p-c-Abl) as a common pathogenic mechanism in these disorders,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,40427492,Abstract,original article,,human,molfunc_molfunc,,c-Abl,molecular_function,TFEB,molecular_function,"""We demonstrate that c-Abl phosphorylates TFEB at Tyr173, leading to its cytoplasmic retention.""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,40427492,Abstract,original article,,human,phenotype_protein,,phosphorylated TFEB at Tyr173,biological_process,cytoplasmic retention,biological_process,"""We demonstrate that c-Abl phosphorylates TFEB at Tyr173, leading to its cytoplasmic retention.""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,40427492,Abstract,original article,in vitro,cell line,drug_protein,target,Imatinib,drug,c-Abl inhibitor,protein/gene,"Using pharmacological models of Gaucher, NPA and NPC in SH-SY5Y neuronal cells and HeLa cells, we assess the effects of the c-Abl inhibitors Imatinib and Neurotinib..",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,40427492,Abstract,original article,in vitro,cell line,drug_protein,target,Neurotinib,drug,c-Abl inhibitor,protein/gene,"Using pharmacological models of Gaucher, NPA and NPC in SH-SY5Y neuronal cells and HeLa cells, we assess the effects of the c-Abl inhibitors Imatinib and Neurotinib..",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,40427492,Abstract,original article,in vitro,cell line,drug_effect,target,α-Tocopherol,drug,antioxidant,phenotype,"Using pharmacological models of Gaucher, NPA and NPC in SH-SY5Y neuronal cells and HeLa cells, we assess the effects of the c-Abl inhibitors Imatinib and Neurotinib..",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,40427492,Abstract,original article,in vitro,cell line,drug_protein,target,c-Abl inhibitor ,drug,TFEB nuclear translocation,protein/gene,"Using pharmacological models of Gaucher, NPA and NPC in SH-SY5Y neuronal cells and HeLa cells, we assess the effects of the c-Abl inhibitors Imatinib and Neurotinib..",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,40427492,Abstract,original article,in vitro,cell line,drug_protein,target,α-Tocopherol,drug,TFEB nuclear translocation,protein/gene,"Using pharmacological models of Gaucher, NPA and NPC in SH-SY5Y neuronal cells and HeLa cells, we assess the effects of the c-Abl inhibitors Imatinib and Neurotinib..",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,40427492,Abstract,original article,in vitro,cell line,drug_effect,,c-Abl inhibitor,drug,lysosomal clearance,phenotype,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,40427492,Abstract,original article,in vitro,cell line,drug_effect,,α-Tocopherol,drug,lysosomal clearance,phenotype,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,40427492,Abstract,original article,in vitro,cell line,drug_effect,,c-Abl inhibitor,drug,reduced cholesterol accumulation,phenotype,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,40427492,Abstract,original article,in vitro,cell line,drug_effect,,α-Tocopherol,drug,reduced cholesterol accumulation,phenotype,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,,,review,,,,,,,,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,40513057,Abstract,original article,,human,indication,target,N-acetyl-L-leucine ,drug,Niemann-Pick disease type C ,disease,N-acetyl-L-leucine (NALL) has been established to improve the neurologic manifestations of Niemann-Pick disease type C (NPC) after 12 weeks in a placebo-controlled trial,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,40513057,Abstract,original article,,human,disease_phenotype_positive,dysregulation,Niemann-Pick disease type C ,disease,neurologic manifestations,phenotype,N-acetyl-L-leucine (NALL) has been established to improve the neurologic manifestations of Niemann-Pick disease type C (NPC) after 12 weeks in a placebo-controlled trial,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,40513057,Abstract,original article,,human,disease_phenotype_positive,dysregulation,Niemann-Pick disease type C ,disease,NPC Clinical Severity Scale ,phenotype,"""The primary end point is the modified 5-domain NPC Clinical Severity Scale (NPC-CSS) (range 0–25 points; lower score representing better neurologic status)...",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,40513057,Abstract,original article,,human,drug_effect,target,N-acetyl-L-leucine ,drug,reduced disease progression,phenotype,"Treatment with NALL was associated with a significant reduction in NPC disease progression after 12 and 18 months, demonstrating a disease-modifying, neuroprotective effect.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,40513057,Introduction (khổ cuối),original article,,human,disease_disease,dysregulation,Niemann-Pick disease type C ,disease,autosomal-recessive lysosomal disorder,disease,"..Niemann-Pick disease type C (NPC), a rare (incidence 1:100,000), progressive, debilitating, and prematurely fatal autosomal-recessive lysosomal disorder",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,40513057,Introduction (khổ cuối),original article,,human,disease_phenotype_positive,dysregulation,Niemann-Pick disease type C ,disease,ataxia,phenotype,"""In the trial, the mean (±SD) change from baseline on the primary Scale for the Assessment and Rating of Ataxia (SARA) endpoint total ... demonstrating an improvement in neurologic signs and symptoms...",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,40513057,Introduction (khổ cuối),original article,,human,indication,target,AQNEURSA ,drug,Niemann-Pick disease type C ,disease,"The IB1001-301 clinical trial served as the basis for the marketing approval of NALL (AQNEURSA, levacetylleu-cine) by the US Food and Drug Administration (FDA) on September 24, 2024.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,40513057,Introduction (khổ cuối),original article,,human,indication,target,Levacetylleucine,drug,Niemann-Pick disease type C ,disease,"The IB1001-301 clinical trial served as the basis for the marketing approval of NALL (AQNEURSA, levacetylleu-cine) by the US Food and Drug Administration (FDA) on September 24, 2024.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,40513057,Introduction (khổ cuối),original article,,human, anatomy_disease,dysregulation,Lysosome,cellular_component,Niemann-Pick disease type C ,disease,"...Niemann-Pick disease type C (NPC), a rare (incidence 1:100,000), progressive, debilitating, and prematurely fatal autosomal-recessive lysosomal disorder.""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,40516874,Other,review,,human,drug_effect,,itraconazole ,drug,increased  lysosomal cholesterol,phenotype,"Treatment with NALL was associated with a significant reduction in NPC disease progression after 12 and 18 months, demonstrating a disease-modifying, neuroprotective effect.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,40516874,Other,review,,human,drug_effect,,itraconazole ,drug,corrected NPC1 localization,phenotype,"Treatment with NALL was associated with a significant reduction in NPC disease progression after 12 and 18 months, demonstrating a disease-modifying, neuroprotective effect.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,40516874,Other,review,,human,drug_effect,,N-acetyl-L-leucine ,drug,increased  lysosomal cholesterol,phenotype,"Treatment with NALL was associated with a significant reduction in NPC disease progression after 12 and 18 months, demonstrating a disease-modifying, neuroprotective effect.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,40516874,Other,review,,human,drug_effect,,N-acetyl-L-leucine ,drug,corrected NPC1 localization,phenotype,"Treatment with NALL was associated with a significant reduction in NPC disease progression after 12 and 18 months, demonstrating a disease-modifying, neuroprotective effect.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,40520915,Abstract,original article,,human,indication,target,Arimoclomol,drug,Niemann-Pick disease type C,disease,Arimoclomol has been approved in the US for treatment of Niemann-Pick disease type C (NPC) in combination with miglustat,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,40520915,Introduction (khổ cuối),original article,,human,disease_protein,mutation,Niemann-Pick disease type C,disease,NPC1,protein/gene,Niemann-Pick disease type C (NPC) is an ultra-rare disease caused by autosomal recessive pathogenic variants in NPC1 (~95 % of cases) or NPC2,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,40520915,Introduction (khổ cuối),original article,,human,disease_protein,mutation,Niemann-Pick disease type C,disease,NPC2,protein/gene,Niemann-Pick disease type C (NPC) is an ultra-rare disease caused by autosomal recessive pathogenic variants in NPC1 (~95 % of cases) or NPC2,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,40520915,Introduction (khổ cuối),original article,,human,disease_phenotype_positive,dysregulation,Niemann-Pick disease type C,disease,progressive neurodegeneration,phenotype,...which in turn lead to progressive neurodegeneration and pre-mature death,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,40520915,Introduction (khổ cuối),original article,,human,disease_phenotype_positive,dysregulation,Niemann-Pick disease type C,disease,cerebellar ataxia,phenotype,"The core symptoms of NPC are cerebellar ataxia, dysarthria, dysphagia, progressive dementia and vertical supranuclear gaze palsy",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,40520915,Introduction (khổ cuối),original article,,human,indication,target,Miglustat,drug,Niemann-Pick disease type C,disease,Miglustat... has been approved for treatment of NPC in Europe and several countries outside the US for over a decade.,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,40520915,Introduction (khổ cuối),original article,,human, bioprocess_protein,transporter,NPC1,protein/gene,intracellular lipid transport,biological_process,...encoding lysosomal/ endosomal proteins involved in intracellular lipid transport and homeostasis,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
