disease_cohort,path_id,anchor_disease_id,anchor_disease_name,anchor_disease_source,path_length,end_node_id,end_node_type,end_node_name,end_node_source,path_node_names,path_node_types,path_relations,novel_edge_count,literature_edge_count
Tay-Sachs,0b93957046beac8b,10100,Tay-Sachs disease,MONDO,2,957919,disease,Lui-Jee-Baron syndrome,MONDO,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > Lui-Jee-Baron syndrome (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,ca1fcba923642b35,10100,Tay-Sachs disease,MONDO,2,9561_7418_17244_18242_22424,disease,alpha-mannosidosis,MONDO_grouped,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > alpha-mannosidosis (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,c8b7fa1120cd9b82,10100,Tay-Sachs disease,MONDO,2,19349,disease,Sotos syndrome,MONDO,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > Sotos syndrome (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,ac5664607f566ef2,10100,Tay-Sachs disease,MONDO,2,14651,disease,acrofacial dysostosis Cincinnati type,MONDO,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > acrofacial dysostosis Cincinnati type (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,e4eebc3bcd16f0ad,10100,Tay-Sachs disease,MONDO,2,859306,disease,developmental delay with variable intellectual disability and dysmorphic facies,MONDO,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > developmental delay with variable intellectual disability and dysmorphic facies (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,4cbf08ad9f8961e9,10100,Tay-Sachs disease,MONDO,2,9480_8944_13764_33308_12308_33309_13763_14288_30462_12432_30933_10431_12539_32570_12078_13824_13608_14928_14927_32902_13896_13745_12694_14770_14297_30353_12855_12849_13994_14771_11963_14724_33310_33311_14664_30454_16364_18342_18772_15369_800363_800372_800382_800383,disease,Joubert syndrome,MONDO_grouped,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > Joubert syndrome (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,f5ab57ace55860ff,10100,Tay-Sachs disease,MONDO,2,859292,disease,"developmental delay, behavioral abnormalities, and neuropsychiatric disorders",MONDO,"Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > developmental delay, behavioral abnormalities, and neuropsychiatric disorders (disease)",disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,ba67b40081e8afb8,10100,Tay-Sachs disease,MONDO,2,14072,disease,"D,L-2-hydroxyglutaric aciduria",MONDO,"Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > D,L-2-hydroxyglutaric aciduria (disease)",disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,4db44ae9b12674c9,10100,Tay-Sachs disease,MONDO,2,957534_24555_13490_13491_957533_11391,disease,megalencephalic leukoencephalopathy with subcortical cysts,MONDO_grouped,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > megalencephalic leukoencephalopathy with subcortical cysts (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,85d262262a0db777,10100,Tay-Sachs disease,MONDO,2,14358,disease,AHDC1-related intellectual disability - obstructive sleep apnea - mild dysmorphism syndrome,MONDO,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > AHDC1-related intellectual disability - obstructive sleep apnea - mild dysmorphism syndrome (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,9091590126a27c60,10100,Tay-Sachs disease,MONDO,2,9845_19768_1011363_2461,disease,membranoproliferative glomerulonephritis,MONDO_grouped,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > membranoproliferative glomerulonephritis (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,fb0aee79dd50050b,10100,Tay-Sachs disease,MONDO,2,18445,disease,global developmental delay - lung cysts - overgrowth - Wilms tumor syndrome,MONDO,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > global developmental delay - lung cysts - overgrowth - Wilms tumor syndrome (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,97d64126093e33fb,10100,Tay-Sachs disease,MONDO,2,958227,disease,polydactyly-macrocephaly syndrome,MONDO,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > polydactyly-macrocephaly syndrome (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,98ec9c1877741151,10100,Tay-Sachs disease,MONDO,2,10460_10319_10270_10501_10461_10462_10355_10409_10574_10283_10402_10285_10286_10398_10427_10664_10277_10417_10658_20119,disease,syndromic X-linked intellectual disability,MONDO_grouped,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > syndromic X-linked intellectual disability (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,c4686744de5da694,10100,Tay-Sachs disease,MONDO,2,14936,disease,ZTTK syndrome,MONDO,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > ZTTK syndrome (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,669bd75ed90ea61a,10100,Tay-Sachs disease,MONDO,2,859231,disease,"macrocephaly, neurodevelopmental delay, lymphoid hyperplasia, and persistent fetal hemoglobin",MONDO,"Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > macrocephaly, neurodevelopmental delay, lymphoid hyperplasia, and persistent fetal hemoglobin (disease)",disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,5b1cf796fa41c48f,10100,Tay-Sachs disease,MONDO,2,859202,disease,"developmental delay, hypotonia, musculoskeletal defects, and behavioral abnormalities",MONDO,"Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > developmental delay, hypotonia, musculoskeletal defects, and behavioral abnormalities (disease)",disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,3c0a0838f9362a9d,10100,Tay-Sachs disease,MONDO,2,21093_13573_13323_13719_9032_976269,disease,cranioectodermal dysplasia,MONDO_grouped,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > cranioectodermal dysplasia (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,3d8a9ebe291df844,10100,Tay-Sachs disease,MONDO,2,10929_14705_13615_11481_14232_10903_44315_15467_16291_11679_15469_1010305_11347_9037_12006_22890_22891_22892_22893_22894_22895_22896_22897_22898_1011193,disease,craniosynostosis,MONDO_grouped,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > craniosynostosis (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,00d78af81191f176,10100,Tay-Sachs disease,MONDO,2,100478,disease,brain malformations with or without urinary tract defects,MONDO,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > brain malformations with or without urinary tract defects (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,cb9a021a776b040c,10100,Tay-Sachs disease,MONDO,2,100217_800438_31632,disease,"developmental delay with short stature, dysmorphic facial features, and sparse hair",MONDO_grouped,"Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > developmental delay with short stature, dysmorphic facial features, and sparse hair (disease)",disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,4f3ff7f9209698f1,10100,Tay-Sachs disease,MONDO,2,10339_60486_32903_30281_8123_100218_32778_8823_15168_1011455_1011474_1011475_22500_975826_1011476_1012772_1012800_1012839,disease,arthrogryposis multiplex congenita,MONDO_grouped,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > arthrogryposis multiplex congenita (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,31b6981f7a597469,10100,Tay-Sachs disease,MONDO,2,859226,disease,"craniotubular dysplasia, Ikegawa type",MONDO,"Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > craniotubular dysplasia, Ikegawa type (disease)",disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,f2e9bd3c3279f9a4,10100,Tay-Sachs disease,MONDO,2,800436_859567_31329,disease,"craniofacial dysmorphism, skeletal anomalies, and impaired intellectual development",MONDO_grouped,"Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > craniofacial dysmorphism, skeletal anomalies, and impaired intellectual development (disease)",disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,e5e62d511042c884,10100,Tay-Sachs disease,MONDO,2,30995,disease,global developmental delay with speech and behavioral abnormalities,MONDO,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > global developmental delay with speech and behavioral abnormalities (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,33d74d762a78411f,10100,Tay-Sachs disease,MONDO,2,14791_15279,disease,chronic mucocutaneous candidiasis,MONDO_grouped,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > chronic mucocutaneous candidiasis (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,3953b98aedcce3b4,10100,Tay-Sachs disease,MONDO,2,957217_32866_32578_14116_13541_859332_14341_14171_14170_12399_14337_904,disease,"cortical dysplasia, complex, with other brain malformations",MONDO_grouped,"Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > cortical dysplasia, complex, with other brain malformations (disease)",disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,623382aa7e6e2263,10100,Tay-Sachs disease,MONDO,2,13624,disease,Rafiq syndrome,MONDO,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > Rafiq syndrome (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,80ee24b9220877c3,10100,Tay-Sachs disease,MONDO,2,20682_14139_7526_34021,disease,"Ehlers-Danlos syndrome, spondylodysplastic type",MONDO_grouped,"Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > Ehlers-Danlos syndrome, spondylodysplastic type (disease)",disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,08e2e551d4934433,10100,Tay-Sachs disease,MONDO,2,11523_14439_14440_14926_23670_8854_14432_14446_14445_14447_14433_14434_14444_14438_14437_14443_10832_14435_14441_14442_14436_44308_15229,disease,Bardet-Biedl syndrome,MONDO_grouped,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > Bardet-Biedl syndrome (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,cff8f62bede2f7ea,10100,Tay-Sachs disease,MONDO,2,957495_859280_11897_13309_10174_859230_19267_35472_3274_15697_15977,disease,agammaglobulinemia,MONDO_grouped,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > agammaglobulinemia (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,693086300543062a,10100,Tay-Sachs disease,MONDO,2,10079_16781_16207,disease,Canavan disease,MONDO_grouped,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > Canavan disease (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,55efd30ed3cb0258,10100,Tay-Sachs disease,MONDO,2,30719_30724_33665_33668_33260_29137_859366_30998_32917_32911_30549_32802_30058_30723_859528_859524_33259_33261_859525_859527_33258_958232,disease,"hearing loss, autosomal dominant",MONDO_grouped,"Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > hearing loss, autosomal dominant (disease)",disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,bcf45548ba8890d3,10100,Tay-Sachs disease,MONDO,2,957308,disease,"spastic paraplegia 90A, autosomal dominant",MONDO,"Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > spastic paraplegia 90A, autosomal dominant (disease)",disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,1d956dc45193040a,10100,Tay-Sachs disease,MONDO,2,957309,disease,"spastic paraplegia 90B, autosomal recessive",MONDO,"Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > spastic paraplegia 90B, autosomal recessive (disease)",disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,e4f3acba2f35a859,10100,Tay-Sachs disease,MONDO,2,800437_100292_31415,disease,Carey-Fineman-Ziter syndrome,MONDO_grouped,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > Carey-Fineman-Ziter syndrome (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,c3f29ce78160cf04,10100,Tay-Sachs disease,MONDO,2,32791_7617_32702_25699_32912_54831_14838_33492_15452,disease,Coffin-Siris syndrome,MONDO_grouped,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > Coffin-Siris syndrome (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,a23ef77f0e3f15eb,10100,Tay-Sachs disease,MONDO,2,958329,disease,Jeffries-Lakhani neurodevelopmental syndrome,MONDO,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > Jeffries-Lakhani neurodevelopmental syndrome (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,f3bd2ff7cdfc7770,10100,Tay-Sachs disease,MONDO,2,32707,disease,turnpenny-fry syndrome,MONDO,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > turnpenny-fry syndrome (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,d901fd9a78b452aa,10100,Tay-Sachs disease,MONDO,2,30607_30606_31200,disease,Bryant-Li-Bhoj neurodevelopmental syndrome,MONDO_grouped,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > Bryant-Li-Bhoj neurodevelopmental syndrome (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,252353be4a5d806b,10100,Tay-Sachs disease,MONDO,2,14995,disease,"neurodevelopmental disorder with hypotonia, seizures, and absent language",MONDO,"Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > neurodevelopmental disorder with hypotonia, seizures, and absent language (disease)",disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,700e54732a2fd20d,10100,Tay-Sachs disease,MONDO,2,11150,disease,acroosteolysis-keloid-like lesions-premature aging syndrome,MONDO,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > acroosteolysis-keloid-like lesions-premature aging syndrome (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,4ed2d907bc32cad0,10100,Tay-Sachs disease,MONDO,2,12679_12676_957262_9818_12859_14040_9817_9816_9815_15439_19026_17198,disease,osteopetrosis,MONDO_grouped,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > osteopetrosis (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,f5b54b5ae50422b0,10100,Tay-Sachs disease,MONDO,2,1040014,disease,PPFIA3-related neurodevelopmental disorder,MONDO,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > PPFIA3-related neurodevelopmental disorder (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,8462035894b45077,10100,Tay-Sachs disease,MONDO,2,957832,disease,craniometadiaphyseal osteosclerosis with hip dysplasia,MONDO,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > craniometadiaphyseal osteosclerosis with hip dysplasia (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,b5bd2a80b2ecc0c3,10100,Tay-Sachs disease,MONDO,2,31010_100325_31169,disease,odontochondrodysplasia,MONDO_grouped,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > odontochondrodysplasia (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,b618beb8c2d93afb,10100,Tay-Sachs disease,MONDO,2,32800_9999,disease,"robinow syndrome, autosomal recessive",MONDO_grouped,"Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > robinow syndrome, autosomal recessive (disease)",disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,b6491d22ce806f73,10100,Tay-Sachs disease,MONDO,2,32572,disease,"cardiac, facial, and digital anomalies with developmental delay",MONDO,"Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > cardiac, facial, and digital anomalies with developmental delay (disease)",disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,75ad0ffc920ca5cc,10100,Tay-Sachs disease,MONDO,2,12807,disease,"epidermolysis bullosa simplex 5C, with pyloric atresia",MONDO,"Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > epidermolysis bullosa simplex 5C, with pyloric atresia (disease)",disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,0372a8cedbf14de6,10100,Tay-Sachs disease,MONDO,2,12309_8198_8197_12302_18953,disease,parietal foramina,MONDO_grouped,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > parietal foramina (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,9fb407fd13e4be1c,10100,Tay-Sachs disease,MONDO,2,859239,disease,Chilton-Okur-Chung neurodevelopmental syndrome,MONDO,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > Chilton-Okur-Chung neurodevelopmental syndrome (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,8506b425ef685f7c,10100,Tay-Sachs disease,MONDO,2,10317_10660_10430_10256_10429_10324_10307_10500_30908_10326_10313_10497_10252_10450_10489_10352_10451_10329_49222_10231_10230_10300_10344_10393_10236_10488_30909_10250_10347_10251_10447_10452_10656_10413_10487_10453_10289_10454_10508_10361_30907_10509_10502_10510_10266_10363_10407_10506_10512_10322_100284_10309,disease,"intellectual disability, X-linked",MONDO_grouped,"Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > intellectual disability, X-linked (disease)",disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,acd86b1c2ec0ddb4,10100,Tay-Sachs disease,MONDO,2,10406,disease,chromosome Xp11.22 duplication syndrome,MONDO,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > chromosome Xp11.22 duplication syndrome (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,295f5e0b7eadc13f,10100,Tay-Sachs disease,MONDO,2,957544_14312_11234_957543_13845_107,disease,auriculocondylar syndrome,MONDO_grouped,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > auriculocondylar syndrome (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,c22775df2edd1731,10100,Tay-Sachs disease,MONDO,2,859186,disease,Chopra-Amiel-Gordon syndrome,MONDO,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > Chopra-Amiel-Gordon syndrome (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,1ef9918c5c4988d0,10100,Tay-Sachs disease,MONDO,2,100344_10503_909_9424_11242_11822_20467,disease,Bartter disease,MONDO_grouped,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > Bartter disease (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,d687cb662f1d85dd,10100,Tay-Sachs disease,MONDO,2,7719_859571_9103_12431_22977_22978,disease,diaphragmatic hernia,MONDO_grouped,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > diaphragmatic hernia (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,4116add0319bbb10,10100,Tay-Sachs disease,MONDO,2,8726,disease,Antley-Bixler syndrome with genital anomalies and disordered steroidogenesis,MONDO,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > Antley-Bixler syndrome with genital anomalies and disordered steroidogenesis (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,54b5159f609a20fb,10100,Tay-Sachs disease,MONDO,2,9070_7852_13169_9906_5102_6303,disease,porokeratosis disseminated superficial actinic,MONDO_grouped,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > porokeratosis disseminated superficial actinic (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,e2a14c56991fb9c8,10100,Tay-Sachs disease,MONDO,2,12322_32787_7999_30886_9349_7734_7733_13642_26763_12562_12563_16296_1010033_11616_12267_12535_976262_1010517_1010518_1010519,disease,holoprosencephaly,MONDO_grouped,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > holoprosencephaly (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,78ae38d98bd35ff5,10100,Tay-Sachs disease,MONDO,2,957960,disease,Long-Olsen-Distelmaier syndrome,MONDO,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > Long-Olsen-Distelmaier syndrome (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,b98c1620058262f6,10100,Tay-Sachs disease,MONDO,2,32785_14090_60550_9893_8266_11187_32603_29130_19673_19674_20927_11813_12059,disease,"polydactyly, postaxial,",MONDO_grouped,"Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > polydactyly, postaxial, (disease)",disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,93022ce6aaaf8967,10100,Tay-Sachs disease,MONDO,2,859187,disease,neurodevelopmental disorder with hypotonia and brain abnormalities,MONDO,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > neurodevelopmental disorder with hypotonia and brain abnormalities (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,e3243c336f956b19,10100,Tay-Sachs disease,MONDO,2,14605_32697_957553,disease,Houge-Janssens syndrome,MONDO_grouped,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > Houge-Janssens syndrome (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,360592dacf966351,10100,Tay-Sachs disease,MONDO,2,36212,disease,spastic paraparesis-cataracts-speech delay syndrome,MONDO,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > spastic paraparesis-cataracts-speech delay syndrome (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,2515c23d57669edb,10100,Tay-Sachs disease,MONDO,2,10019_18346_13921_11812_8490_8744_8304_30676_10865_13920_24563_11327_13771_14680_17850_19237_700232_13075_22633,disease,congenital disorder of glycosylation,MONDO_grouped,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > congenital disorder of glycosylation (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,811d2429b90b7009,10100,Tay-Sachs disease,MONDO,2,54559_30043_30437_30423_859357_859356_14904_12123_26729_957820_859223_8909_957540_975846_26765_15286_5500_5501_800353,disease,"congenital disorder of glycosylation,",MONDO_grouped,"Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > congenital disorder of glycosylation, (disease)",disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,29f457cf6f9ce625,10100,Tay-Sachs disease,MONDO,2,13345_24554_10924,disease,d-2-hydroxyglutaric aciduria,MONDO_grouped,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > d-2-hydroxyglutaric aciduria (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,de24e159d26dfe0c,10100,Tay-Sachs disease,MONDO,2,859185,disease,neurodevelopmental disorder with hypotonia and dysmorphic facies,MONDO,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > neurodevelopmental disorder with hypotonia and dysmorphic facies (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,7873f99e21492451,10100,Tay-Sachs disease,MONDO,2,14560_8021_8770_8771_10521_14048_14047_15008_7092_7094_14540_32717_14046_7538_14802_8772_21547_19970_16063_19507_15047_15048_12878_14045,disease,Cowden disease,MONDO_grouped,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > Cowden disease (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,940b501e1fb32850,10100,Tay-Sachs disease,MONDO,2,958228_30449_33198_32732_859374_33200_33201_33202_33670_32740_958277_957825_29142_32749_54860_30905_32639_33199_971152_32761_32776_32762_30480_19588,disease,"hearing loss, autosomal recessive",MONDO_grouped,"Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > hearing loss, autosomal recessive (disease)",disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,d66c7ffbe95c4bb7,10100,Tay-Sachs disease,MONDO,2,10473,disease,X-linked intellectual disability-cardiomegaly-congestive heart failure syndrome,MONDO,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > X-linked intellectual disability-cardiomegaly-congestive heart failure syndrome (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,052c2adfda2a6cbd,10100,Tay-Sachs disease,MONDO,2,32673_975875_14628_14204_32938_24538_968977_14004_7247,disease,"basal ganglia calcification, idiopathic",MONDO_grouped,"Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > basal ganglia calcification, idiopathic (disease)",disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,a199288c65bf463d,10100,Tay-Sachs disease,MONDO,2,14808_10036,disease,congenital secretory sodium diarrhea,MONDO_grouped,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > congenital secretory sodium diarrhea (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,478a2acc817ff22d,10100,Tay-Sachs disease,MONDO,2,32631_32632_100224_32611_32612_32622_32621_32910_32606_32619_32620_26720_32618_32617_26721_32613_32608_32609_32616_30997_32615_32610_32624_32623_32625_32626_32636_32630_859320_30902_32629_32635_32627_32633_32634_32628_100223,disease,"mitochondrial complex I deficiency, nuclear",MONDO_grouped,"Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > mitochondrial complex I deficiency, nuclear (disease)",disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,e8ce67f7ebfddb8f,10100,Tay-Sachs disease,MONDO,2,14214,disease,short-rib thoracic dysplasia 8 with or without polydactyly,MONDO,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > short-rib thoracic dysplasia 8 with or without polydactyly (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,4fb1f61b6b9586fd,10100,Tay-Sachs disease,MONDO,2,24569_8131_14571_9786_957978_7429_8133_8135_957935_12543_33549_15011_957824_10698_20737_3608_11536_8132_9788,disease,optic atrophy,MONDO_grouped,Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > optic atrophy (disease),disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,fa9987939143b595,10100,Tay-Sachs disease,MONDO,2,859178,disease,"developmental delay, impaired speech, and behavioral abnormalities",MONDO,"Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > developmental delay, impaired speech, and behavioral abnormalities (disease)",disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
Tay-Sachs,7f7d66bcd67637cc,10100,Tay-Sachs disease,MONDO,2,54602_20790,disease,"gaze palsy, familial horizontal, with progressive scoliosis",MONDO_grouped,"Tay-Sachs disease (disease) > Macrocephaly (effect/phenotype) > gaze palsy, familial horizontal, with progressive scoliosis (disease)",disease > effect/phenotype > disease,phenotype present > phenotype present,1,1
